"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","15001","-19.9206756","-43.9200761","Belo Horizonte ","Roubo de Veículo ","Fui roubado enquanto trabalhava",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 20/09/2013 08:00",""
"2","15002","-23.1030475","-47.0108427","Itupeva ","Arrombamento Veicular ","Quebraram o vidro do carro para roubar objetos",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 29/12/2013 19:30",""
"3","15003","-22.8891044","-43.6105615","Rio de Janeiro ","Arrombamento Veicular ","isso e uma vergonha para o nosso pais agente paga tanto emposto  ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 15/12/2013 03:30",""
"4","15004","-23.6183051","-46.6999415","São Paulo ","Roubo de Veículo ","Roubaram minha moto BMW F 800 R preta a mão armada ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 20/11/2013 14:00",""
"5","15005","-22.9156536","-43.2213037","Rio de Janeiro ","Arrombamento Veicular ","Veículo violado na frente do meu trabalho",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 30/12/2013 13:30",""
"6","15006","-22.9561452","-43.3565314","Rio de Janeiro ","Roubo ","Fui assaltado indo ao trabalho",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 30/12/2013 17:45",""
"7","15007","-15.7738397","-47.8747348","Brasília ","Arrombamento Loja comercial ","Tentativa de arrombamento",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 29/12/2013 12:15",""
"8","15008","-12.9815776","-38.4952301","Salvador ","Assalto a grupo ","Fui Assaltando dentro do ônibus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 30/12/2013 18:45",""
"9","15009","-22.9509788","-43.1756102","Rio de Janeiro ","Assalto a grupo ","Fui assaltado voltando da Urca de bike",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 18/10/2013 16:00",""
"10","15010","-25.3978574","-49.2386142","Curitiba ","Furto ","Arrombamento veiculo fiesta",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 30/12/2013 22:00",""
