"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","19001","-31.7768959","-52.3387864","Pelotas ","Roubo ","Fui assaltado voltando para casa",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 03/05/2014 04:00",""
"2","19002","-12.9822986","-38.4796248","Salvador ","Roubo ","Fui assaltada voltando do trabalho",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 21/05/2014 19:00",""
"3","19003","-31.7484622","-52.3223134","Pelotas ","Furto ","NÃO DESCER DO BOM JESUS DIREITA AQUI! ASSALTOS CONSTANTES Á NOITE!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 01/05/2014 00:00",""
"4","19004","-30.0227095","-51.1889825","Porto Alegre ","Roubo de Veículo ","roubo de veículo a mão armada.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 07/04/2014 13:00",""
"5","19005","-31.775574","-52.343496","Pelotas ","Roubo ","Fui assaltado saindo da festa",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 16/08/2013 04:30",""
"6","19006","-31.7790393","-52.3386075","Pelotas ","Assalto a grupo ","Assaltado enquanto esperava um amigo ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 08/01/2014 22:00",""
"7","19007","-31.7690123","-52.3463979","Pelotas ","Arrombamento Domiciliar ","Fizeram a limpa na minha casa, a luz do dia!",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE," 04/04/2013 14:00",""
"8","19008","-3.786555","-38.4860277","Fortaleza ","Roubo ","O CARRO FOI ABORDADO POR BANDIDOS QDO ÍAMOS AO IGUATEMI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 13/05/2014 10:30",""
"9","19009","-20.7538552","-42.8819412","Viçosa ","Roubo ","Fui assaltado voltando do Leão",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 18/04/2014 03:00",""
"10","19010","-32.0385507","-52.088817","Rio Grande ","Roubo ","Fui assaltada saindo do IFRS",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/12/2013 12:30",""
