"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","5001","-22.7838639","-47.2829236","Nova Odessa ","Sequestro Relâmpago ","Robaram minhas coisa e minha dignidade",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 14/08/2013 20:53",""
"2","5002","-22.910973","-43.217933","Rio de Janeiro ","Furto ","Vários garotos, todos de bicicleta, levaram meu celular",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 03/01/2013 12:01",""
"3","5002","-22.910973","-43.217933","Rio de Janeiro ","Furto ","Vários garotos, todos de bicicleta, levaram meu celular",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 03/01/2013 12:01",""
"4","5004","-3.1183187","-59.9846034","Manaus ","Sequestro Relâmpago ","Sequestrados ao chegar em casa",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/08/2013 22:40",""
"5","5004","-3.1183187","-59.9846034","Manaus ","Sequestro Relâmpago ","Sequestrados ao chegar em casa",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/08/2013 22:40",""
"6","5006","-3.753594","-38.5283783","Fortaleza ","Furto ","Enquanto esperava o ônibus e a rua estava em obra",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 19/01/2012 06:01",""
"7","5006","-3.753594","-38.5283783","Fortaleza ","Furto ","Enquanto esperava o ônibus e a rua estava em obra",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 19/01/2012 06:01",""
"8","5008","-10.9289296","-37.065907","Aracaju ","Roubo ","Fui assaltado voltando da faculdade",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 19/03/2013 23:15",""
"9","5009","-9.5497635","-35.7330438","Maceió ","Furto ","Fui assaltada  no ponto indo para a faculdade.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 25/07/2013 17:10",""
"10","5010","-22.7308619","-45.1203291","Lorena ","Furto ","Fui assaltada voltando da faculdade",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 27/11/2012 21:20",""
"11","5011","-30.0333341","-51.2240589","Porto Alegre ","Arrombamento Veicular ","roubo do rádio do carro",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 14/05/2013 03:13",""
"12","5012","-19.9639854","-44.0423364","Contagem ","Roubo ","Fui assaltado voltando da escola",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 06/04/2013 12:15",""
"13","5013","-5.7661893","-35.196498","Natal ","Roubo ","volta para casa",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 15/07/2013 17:09",""
"14","5014","-9.6012855","-35.7198611","Maceió ","Roubo ","Fui assaltado voltando da faculdade chegando em casa",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 15/08/2013 22:30",""
"15","5015","-23.8891763","-46.4223032","Cubatão ","Roubo ","Fui assaltado por 3 menores armados",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 17/08/2013 21:01",""
"16","5016","-22.4265372","-45.4539773","Itajubá ","Furto ","Entraram na república enquanto dormiamos e levaram tudo",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 28/03/2013 09:01",""
"17","5017","-22.8023652","-43.3676101","São João de Meriti ","Roubo ","Fui assaltado apos descer do onibus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 05/04/2013 22:30",""
"18","5017","-22.8023652","-43.3676101","São João de Meriti ","Roubo ","Fui assaltado apos descer do onibus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 05/04/2013 22:30",""
"19","5019","-19.9384169","-44.0093398","Belo Horizonte ","Furto ","Fui assaltada por um motoqueiro enquanto caminhava",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/04/2013 18:01",""
"20","5020","-3.7397137","-38.5364776","Fortaleza ","Roubo ","Fui assaltado indo para a faculdade",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 07/05/2013 08:01",""
"21","5021","-5.8207489","-35.2057721","Natal ","Roubo ","Saindo de uma aula particular",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 30/01/2012 16:40",""
"22","5022","-22.4242947","-45.4516115","Itajubá ","Furto ","Assaltado voltando do D.A.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 08/12/2012 03:30",""
"23","5023","-22.4236516","-45.4530077","Itajubá ","Roubo ","Dois assaltantes roubaram a sorveteria Chiquinho com disparo da arma.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/06/2013 21:01",""
"24","5024","-8.0587698","-34.9036953","Recife ","Furto ","Furtaram meu celular na entrada do Forró do Me Usa",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 17/08/2013 22:30",""
"25","5025","-10.9275773","-37.0701351","Aracaju ","Furto ","Roubado em plena luz do dia enquanto voltava da Universidade",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 20/05/2013 17:01",""
"26","5026","-27.6053862","-48.5175714","Florianópolis ","Furto ","Furtado correndo no campo da UFSC",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/06/2013 12:40",""
"27","5027","-5.8639896","-35.1966372","Natal ","Roubo ","Fui assaltada andando na rua com meus amigos.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 14/01/2013 10:30",""
"28","5028","-22.8455386","-43.3679163","Rio de Janeiro ","Roubo ","Fui assaltada dentro do ônibus da linha 378. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 13/04/2013 10:01",""
