"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","12001","-3.7685292","-38.6164758","Fortaleza ","Roubo ","Assalto  a mercadinho ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 01/10/2013 18:30",""
"2","12002","-3.7340074","-38.4799378","Fortaleza ","Roubo ","Ia para treino esportivo em local bem próximo.",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 02/10/2013 09:40",""
"3","12003","-15.81028","-48.123966","Brasília ","Roubo ","Assalto saindo do Iesb",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 01/06/2013 21:00",""
"4","12004","-23.604686","-46.6088702","São Paulo ","Roubo ","Fui assaltado ao entrar na garagem de casa",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 09/08/2013 23:00",""
"5","12005","-23.6659523","-46.7662494","São Paulo ","Roubo ","Fui assaltado indo ao mercado",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 05/10/2013 19:38",""
"6","12006","-15.8353653","-48.0213985","Brasília ","Furto ","furto de veículo em frente ao lote 2495, da av. parque águas claras",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 04/10/2013 00:59",""
"7","12007","-3.7628028","-38.5579931","Fortaleza ","Roubo ","Fui assaltada na parada de ônibus",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 05/10/2013 15:30",""
"8","12008","-19.937376","-43.978046","Belo Horizonte ","Arrombamento Veicular ","Arrombamento de Veiculo em frente ao predio...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 02/10/2013 04:42",""
"9","12009","-23.4179395","-51.9112705","Maringá ","Furto ","Fui assaltado voltando do Trabalho",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 23/02/2013 22:20",""
"10","12010","-29.9867816","-51.1990274","Porto Alegre ","Furto ","fui assaltada dentro da Wood's",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 04/10/2013 03:00",""
"11","12011","-8.026296","-34.9135397","Recife ","Roubo ","Fui assaltado a caminho da parada de onibus",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 05/10/2013 15:00",""
