"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","13001","-19.93328","-43.9342836","Belo Horizonte ","Furto ","Assaltada voltando da Faculdade",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/06/2012 20:30",""
"2","13002","-19.923475","-43.9261539","Belo Horizonte ","Furto ","Fui assaltado indo no supermercado Extra",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 14/10/2013 11:35",""
"3","13003","-31.7795592","-52.3437257","Pelotas ","Assalto a grupo ","Fui assaltado esperando abrir o portão do colégio.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 01/10/2013 19:57",""
"4","13004","-23.4062141","-51.9449074","Maringá ","Roubo ","Voltando da lanchonete",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 11/07/2012 01:00",""
"5","13005","-19.9438078","-43.9496415","Belo Horizonte ","Roubo ","Assalto à noite, pouco movimento",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 20/09/2013 19:15",""
"6","13006","-12.9656604","-38.4360176","Salvador ","Arrombamento Veicular ","Nosso veículo foi arrombado",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 26/10/2013 22:45",""
"7","13007","-23.5580755","-46.7323829","São Paulo ","Furto ","Tiraram meu celular de dentro da mochila saindo do ônibus circular USP",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 21/10/2013 10:30",""
"8","13008","-23.5624835","-46.5640357","São Paulo ","Roubo ","Fiu Assaltado indo para o curso",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 28/10/2013 06:25",""
"9","13009","-16.3813267","-48.9652289","Anápolis ","Roubo ","Fui assaltada saindo do trabalho",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 21/10/2013 21:00",""
"10","13010","-19.9179518","-43.9766401","Belo Horizonte ","Roubo ","Assaltada após descer do ônibus",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/10/2013 23:00",""
"11","13011","-25.4261705","-49.2706312","Curitiba ","Roubo ","assalto enquando andava na rua",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/05/2013 20:00",""
"12","13012","-23.4200059","-51.9290024","Maringá ","Roubo ","Assaltada a mão armada por 2 elementos, na travessinha da Havan",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 22/11/2012 22:45",""
"13","13013","-31.7515618","-52.3780689","Pelotas ","Furto ","Fui roubada após descer do ônibus, voltando da aula.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 26/04/2012 23:15",""
"14","13014","-23.4180758","-51.9397334","Maringá ","Roubo ","Fui assaltado saindo do terminal",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE," 22/10/2013 14:00",""
"15","13015","-19.8623784","-43.9580653","Belo Horizonte ","Furto ","Fui assaltada voltando de um bar na localidade.",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 17/10/2013 22:30",""
"16","13016","-12.9794159","-38.4578616","Salvador ","Roubo de Veículo ","ASSALTO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 27/09/2013 11:00",""
"17","13017","-23.5706185","-46.7403142","São Paulo ","Roubo ","Fui assaltado voltando da USP.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 20/06/2012 21:30",""
"18","13018","-30.1259978","-51.2327398","Porto Alegre ","Roubo ","Assaltado esperando o ônibus na parada",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 25/10/2013 19:30",""
"19","13019","-19.9390926","-43.9159036","Belo Horizonte ","Arrombamento Veicular ","Tentaram levar as rodas",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE," 29/10/2013 02:00",""
"20","13020","-27.5900765","-48.5137141","Florianópolis ","Arrombamento Veicular ","Arrombamento e roubo de estepe",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE," 22/10/2013 13:00",""
"21","13021","-19.9243925","-43.935237","Belo Horizonte ","Roubo ","Fui assaltado!",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 29/10/2013 18:50",""
"22","13022","-23.4134378","-51.957833","Maringá ","Roubo ","Fui assaltando voltando da aula.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 29/10/2013 10:16",""
"23","13023","-2.5508013","-44.2419986","São Luís ","Roubo ","Pondo lixo pra fora.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 07/09/2013 14:00",""
"24","13024","-2.5526727","-44.2631065","São Luís ","Assalto a grupo ","Fui assaltado dentro do ônibus por um casal ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/09/2012 12:18",""
"25","13025","-23.5381147","-46.8341177","Carapicuíba ","Sequestro Relâmpago ","sequestro ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 25/10/2013 11:00",""
"26","13026","-2.5262912","-44.3065858","São Luís ","Furto ","Fui assaltada dentro do ônibus CAMPUS- UFMA",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 03/10/2013 17:35",""
"27","13027","-2.5430205","-44.2552251","São Luís ","Roubo ","Fui assaltado saindo de casa.",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 25/10/2013 19:30",""
"28","13028","-23.5826865","-46.719703","São Paulo ","Sequestro Relâmpago ","Fui abordado voltando do trabalho",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 29/10/2013 21:30",""
"29","13029","-19.9702227","-43.9956871","Belo Horizonte ","Furto ","Roubo de Partes de Motocicleta",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/10/2013 09:09",""
"30","13030","-2.5670159","-44.2251968","São Luís ","Roubo ","Fui assaltado dentro do trabalho.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 08/01/2013 18:30",""
"31","13031","-8.0361183","-34.8962163","Recife ","Roubo de Veículo ","Fui roubada chegando em casa.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 29/10/2013 20:45",""
"32","13032","-19.9206168","-43.9362163","Belo Horizonte ","Furto ","Assalto próximo ao Viaduto Santa Tereza, sem policiamento",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 15/08/2013 18:27",""
