"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","41001","-25.6588626","-49.303911","Fazenda Rio Grande ","Roubo ","fui assaltado voltando do colegio",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 23/10/2013 22:30",""
"2","41002","-22.8915803","-47.111544","Campinas ","Roubo ","fui assaltado voltando do trabalho",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 22/10/2014 15:30",""
"3","41003","-22.9735542","-43.1883921","Rio de Janeiro ","Furto ","furto",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 24/11/2014 15:00",""
"4","41004","-20.9060243","-46.9956541","São Sebastião do Paraíso ","Furto ","Ladrão entrou em minha casa e levou minha bicicleta.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE," 12/10/2014 23:00",""
"5","41005","-19.4699388","-42.5418562","Ipatinga ","Furto ","Fui furtado voltando do Parque",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 20/09/2014 16:00",""
"6","41006","-22.8686111","-43.3505727","Rio de Janeiro ","Roubo ","Fui assaltado em frente a banca de jornal por 2 homens com faca",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 24/11/2014 12:45",""
"7","41007","-20.7229737","-48.9123623","Olímpia ","Furto ","furto vestiário do thermas",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 24/07/2014 14:30",""
"8","41008","-7.2164826","-35.9067372","Campina Grande ","Roubo ","Assaltado por dois caras que parecia estudantes.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 09/09/2014 11:00",""
"9","41009","-2.500695","-44.2840058","São Luís ","Assalto a grupo ","Assalto",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 15/05/2013 18:30",""
"10","41010","-3.7542799","-38.5054592","Fortaleza ","Furto ","Fui assaltada indo ao mercantil",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 24/11/2014 17:30",""
