"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","38001","-23.5499815","-46.4396126","São Paulo ","Roubo ","Assalto quando chegava em casa de carro",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 08/05/2014 20:45",""
"2","38002","-22.9054525","-43.0997055","Niterói ","Roubo ","Assaltado chegando no prédio de uma amiga",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 03/10/2014 22:00",""
"3","38003","-23.6934321","-46.5383171","São Bernardo do Campo ","Roubo ","Fui assaltada voltando do trabalho. ",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 31/10/2014 18:00",""
"4","38004","-30.0427291","-51.1980001","Porto Alegre ","Furto ","Fui assaltada indo para a parada de ônibus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 16/04/2014 07:30",""
"5","38005","-7.1516744","-34.8493454","João Pessoa ","Roubo ","Estava voltando do médico",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/08/2014 10:15",""
"6","38006","-19.9136845","-43.9318898","Belo Horizonte ","Arrombamento Veicular ","Quebraram o vidro do carro",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 01/09/2014 19:00",""
"7","38007","-23.5258915","-46.7322336","São Paulo ","Arrombamento Domiciliar ","Arrombamento de apartamento",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 05/11/2014 13:00",""
"8","38008","-7.1516744","-34.8493454","João Pessoa ","Furto ","Estava indo ao mercadinho",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 01/09/2014 11:00",""
"9","38009","-23.2166179","-45.8892521","São José dos Campos ","Arrombamento Veicular ","Roubo Estepe ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 11/06/2014 17:00",""
"10","38010","-23.2166789","-45.8889719","São José dos Campos ","Arrombamento Veicular ","Estepe ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 06/11/2014 17:00",""
"11","38011","-23.5891122","-46.736852","São Paulo ","Roubo de Veículo ","Roubaram o meu carro",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 19/11/2013 17:00",""
"12","38012","-23.4973148","-46.4219315","São Paulo ","Roubo ","Fui assaltada por 6 homens enquanto voltando da Academia",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 02/10/2014 20:30",""
"13","38013","-27.6001517","-48.5962466","Florianópolis ","Furto ","Roubo de celular",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 30/10/2014 15:15",""
"14","38014","-23.5455376","-46.6369425","São Paulo ","Furto ","Me furtaram na Zombie Walk",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 02/11/2014 18:00",""
"15","38015","-27.6018284","-48.5207582","Florianópolis ","Furto ","Roubada pelo Jorge da Viola",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 27/07/2013 00:30",""
"16","38016","-23.5415562","-46.6394583","São Paulo ","Roubo ","Fui assaltado quando voltando do trabalho",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 05/11/2014 21:00",""
"17","38017","-8.0799276","-34.9428239","Recife ","Furto ","Fui assaltado enquanto ia para escola",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 29/10/2014 06:30",""
"18","38018","-12.9948749","-38.5174216","Salvador ","Roubo ","Assaltado por dois bandidos drogados e sujos",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 11/05/2014 21:30",""
"19","38019","-26.3342292","-48.8169608","Joinville ","Furto ","Furtaram a bike na academia",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE," 10/09/2014 19:00",""
"20","38020","-23.9707448","-46.3286456","Santos ","Roubo ","Fui assaltado enquanto esperava uns amigos na concha acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/07/2013 15:00",""
"21","38021","-30.0270851","-51.2285536","Porto Alegre ","Assalto a grupo ","Fui assaltando esperando o ônibus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 06/11/2014 18:45",""
"22","38022","-23.5171831","-46.4443716","São Paulo ","Roubo de Veículo ","Fui assaltado voltando do metrô",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 11/10/2013 07:00",""
"23","38023","-30.125989","-51.2202558","Porto Alegre ","Assalto a grupo ","Voltando da festa",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 31/10/2014 04:00",""
"24","38024","-30.0326585","-51.2257606","Porto Alegre ","Assalto a grupo ","Indo pro colégio",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 17/07/2014 13:15",""
"25","38025","-23.5950114","-46.691213","São Paulo ","Furto ","Furtada na Villa Mix SP",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 25/10/2014 03:45",""
"26","38026","-23.5518724","-46.6517856","São Paulo ","Furto ","Furtada na balada na Augusta",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 15/02/2014 02:30",""
