"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","46001","-19.9198185","-43.9124907","Belo Horizonte ","Roubo ","Saindo do metrô",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 03/01/2015 20:00",""
"2","46002","-22.981112006612","-43.2267655881929","Rio de Janeiro ","Roubo ","Assaltante de Bicicleta",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/12/2014 08:00",""
"3","46003","-8.74072706919983","-63.8735899517632","Porto Velho ","Roubo ","Estava conversando com um amigo em frente a sua residência.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 14/10/2014 01:50",""
"4","46004","-30.060318","-51.167328","Porto Alegre ","Roubo ","Meliante em uma moto com capacete",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 09/02/2015 23:30",""
"5","46005","-23.6356781322644","-46.4930832674086","Santo André ","Roubo ","Assaltaram 2 garotos, que estavam descendo para o ponto de ônibus ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/02/2015 06:30",""
"6","46006","-25.4212288","-49.2486","Curitiba ","Arrombamento Veicular ","Carro arrombado e estepe roubado",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE," 07/02/2015 00:00",""
"7","46007","-22.9145724","-43.2646938","Rio de Janeiro ","Arrombamento Domiciliar ","Invadiram uma Casa",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 07/02/2015 22:30",""
"8","46008","-23.7000093","-46.7882038","São Paulo ","Roubo ","Fui assaltado indo ao trabalho",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/02/2015 06:45",""
"9","46009","-25.4231874","-49.2782434","Curitiba ","Roubo de Veículo ","Roubaram o Carro estacionado com objetos dentro.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 31/01/2015 02:00",""
"10","46010","-23.7000093","-46.7882038","São Paulo ","Roubo ","Assalto à mão armada",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/02/2015 06:30",""
"11","46011","-7.218799","-35.8979904","Campina Grande ","Roubo ","Fui assaltada indo pra escola",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/02/2015 07:15",""
"12","46012","-19.975496","-43.9447958","Belo Horizonte ","Roubo ","Assalto em ônibus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/09/2014 09:00",""
"13","46013","-23.70356","-46.5402383","São Bernardo do Campo ","Furto ","fui furtada dentro do carro no farol",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 09/01/2015 18:00",""
