"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","8001","-2.494281","-44.2243353","São Luís ","Roubo ","roubo",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 22/08/2013 06:33",""
"2","8002","-30.0238496","-51.1808327","Porto Alegre ","Arrombamento Veicular ","Carro estacionado na rua foi arrombado",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE," 05/02/2013 15:38",""
"3","8003","-23.2785","-51.1917911","Londrina ","Roubo ","fui assaltada voltando da academia",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 19/08/2013 21:25",""
"4","8004","-23.2970261","-51.1733473","Londrina ","Arrombamento Veicular ","Carro detonadoooo",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE," 22/08/2013 04:01",""
"5","8005","-25.466739","-49.2040079","Curitiba ","Roubo ","Assalto à mão armada, 2 indivíduos, um à pé e outro de bicicleta",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 16/08/2013 19:30",""
"6","8006","-19.7517453","-43.9551605","Vespasiano ","Roubo ","Fui assaltado fazendo caminhada",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 20/05/2013 18:15",""
"7","8007","-9.4136286","-40.518037","Juazeiro ","Roubo ","Fui assaltado voltando do trabalho",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 18/05/2012 17:45",""
"8","8008","-19.8718857","-43.9298016","Belo Horizonte ","Roubo ","Fui assaltado voltando de Restaurante",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 08/12/2012 20:42",""
"9","8009","-25.418474","-49.2504816","Curitiba ","Furto ","Meu veículo foi furtado ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 06/08/2013 22:01",""
"10","8010","-30.0471138","-51.1849075","Porto Alegre ","Arrombamento Veicular ","Roubo de estepe é comum nesta rua.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE," 21/08/2013 18:01",""
