"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","1001","-19.8880828","-43.9051869","Belo Horizonte ","Roubo ","Assalto a noite.",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 05/06/2013 22:10",""
"2","1002","-25.4547538","-49.2265268","Curitiba ","Roubo ","fui assaltada por um nóia quando estava indo trabalhar!",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 27/06/2013 07:15",""
"3","1003","-19.9368634","-43.9722224","Belo Horizonte ","Roubo ","Assalto indo ao ponto de onibus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 29/06/2013 19:30",""
"4","1004","-25.4110037","-49.3402207","Curitiba ","Roubo ","Assaltando trancando o portão de casa",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 15/01/2013 19:10",""
"5","1005","-19.936807","-43.9750427","Belo Horizonte ","Furto ","Tentaram roubar minha bolsa e meu celular",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 04/07/2013 15:30",""
"6","1006","-25.4422876","-49.2566285","Curitiba ","Roubo ","Assaltado voltando do trabalho",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 04/02/2013 13:01",""
"7","1007","-19.9312251","-43.9419636","Belo Horizonte ","Arrombamento Veicular ","Carro arrombado em quanto trabalhava. ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 14/04/2013 16:03",""
"8","1008","-25.4465229","-49.2873962","Curitiba ","Roubo ","Voltando da Escola",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 14/08/2013 15:20",""
"9","1009","-25.4207157","-49.2654384","Curitiba ","Furto ","Furto dentro do expresso Santa Cândida/Capão Raso (Sentido SC)",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 17/07/2013 17:30",""
"10","1010","-25.4267669","-49.2717604","Curitiba ","Furto ","fui assaltada indo para a faculdade",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 13/03/2013 07:01",""
"11","1011","-25.4353877","-49.2456422","Curitiba ","Roubo de Veículo ","Visita ao Hospital",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 22/05/2013 11:35",""
"12","1012","-23.6247881","-46.7777448","Taboão da Serra ","Furto ","Fui assaltada voltando de uma festa.",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 04/08/2013 02:01",""
"13","1013","-25.448853","-49.2914335","Curitiba ","Roubo ","Fui assaltado indo ao médico",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 13/08/2013 15:01",""
"14","1014","-27.6121646","-48.5938107","Florianópolis ","Furto ","Fui assaltado à mao armada e levaram meu carro .",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 11/08/2013 17:50",""
"15","1015","-25.4255375","-49.2489374","Curitiba ","Furto ","Fui assaltado voltando do trabalho",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 06/05/2013 20:12",""
"16","1016","-19.9178379","-43.9391518","Belo Horizonte ","Furto ","Voltando para casa.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 01/01/2013 22:01",""
