"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","9001","-22.9868561","-43.2226373","Rio de Janeiro ","Sequestro Relâmpago ","Sequestro relâmpago seguido de assalto na minha casa",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 25/10/2012 19:50",""
"2","9002","-19.9427591","-43.9294007","Belo Horizonte ","Furto ","furto dentro do veiculo  durante o almoço ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 12/07/2013 15:30",""
"3","9003","-23.5393266","-46.676052","São Paulo ","Roubo de Veículo ","Fui assaltada estacionando o carro",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 16/05/2012 19:30",""
"4","9004","-20.3140602","-40.2873254","Vitória ","Furto ","Fui assaltada fazendo exercício físico",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 17/01/2013 09:01",""
"5","9005","-19.9343105","-43.977538","Belo Horizonte ","Roubo ","Assalto voltando da Faculdade",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 22/05/2012 12:45",""
"6","9006","-22.9396955","-43.175571","Rio de Janeiro ","Arrombamento Veicular ","Roubo de Rádio do Carro",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 21/07/2012 05:01",""
"7","9007","-25.4403615","-49.2487984","Curitiba ","Arrombamento Domiciliar ","Pularam a grade e entraram na garagem.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 19/12/2012 23:43",""
"8","9008","-22.7320873","-43.3514366","Belford Roxo ","Assalto a grupo ","Tentativa de assalto por 4 jovens me bateram ñ levaram nada pq gritei",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 03/03/2013 20:01",""
"9","9009","-23.9863056","-46.2275099","Guarujá ","Furto ","Fui assaltado andando pela praia",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 26/07/2013 12:40",""
"10","9010","-3.7540479","-38.5646","Fortaleza ","Roubo ","indo ao trabalho",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 10/02/2012 06:30",""
