"","n_occurrence","latitude","longitude","city","occurrence_type","occurrence_title","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date_time","occurrence_description"
"1","21001","-29.1728245","-51.143182","Caxias do Sul ","Furto ","fui roubado me prometeram um curso tecnico e não tive",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 26/06/2014 19:00",""
"2","21002","-19.9223785","-43.9370728","Belo Horizonte ","Roubo ","Fui assaltada esperando amigos para entrar no parque",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 07/02/2013 13:30",""
"3","21003","-7.2190748","-35.9080713","Campina Grande ","Roubo ","Assaltado indo para casa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 26/06/2014 18:00",""
"4","21004","-7.219792","-35.8982818","Campina Grande ","Assalto a grupo ","assalto perto da academia fit",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 26/06/2014 12:00",""
"5","21005","-24.1469277","-46.7261731","Itanhaém ","Arrombamento Loja comercial ","Arrombamento",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 26/06/2014 01:00",""
"6","21006","-30.0342307","-51.2207108","Porto Alegre ","Roubo ","Roubaram meu celular!",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 17/06/2014 12:00",""
"7","21007","-30.0266073","-51.2172796","Porto Alegre ","Roubo ","Fui assaltando indo ao supermercado",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 19/04/2014 14:00",""
"8","21008","-23.1814936","-46.8780268","Jundiaí ","Roubo ","mae 1 e prima 2 vezes em um ponto antes do Maxi Shopping. no mesmo pon",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 18/05/2014 06:00",""
"9","21009","-22.9193993","-43.2086801","Rio de Janeiro ","Assalto a grupo ","Assalto voltando do trabalho",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 08/05/2014 23:00",""
"10","21010","-15.6307567","-56.0772168","Cuiabá ","Roubo ","fui assaltada fazendo caminhada",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE," 25/06/2014 18:30",""
